edge_count,tab_switchcount,shift_count,alt_count,ctrl_count,meta_count,copy_count,paste_count,resize_count,char_key,backspace_key,blur_count,blur_duration,tab_count,MCQ,red_edge,para_edge,sus_keys,ss_count,meta_key,tab_switch,clip_count,sus_resize,sus_blur,char_sus,risk
0,0,2,3,3,0,0,2,0,0,17,1,0,0,0,0,0,0.12,0,0,0,0.2,0,0,0,0.32
0,1,2,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0.04,0,0,0.083333333,0.1,0.166666667,0,0,0.39
11,2,1,0,0,0,0,0,9,0,20,0,6,0,0,0.022,0.011,0,0,0,0.170333333,0,0.3066,0,0,0.487933333
9,0,1,0,0,0,0,1,0,19,16,0,0,0,0,0.018,0.009,0,0,0,0,0.1,0,0,0,0.109
6,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0.012,0.006,0,0,0,0,0.2,0,0,0,0.206
0,1,0,0,3,0,2,0,0,17,18,0,0,0,0,0,0,0.06,0,0,0.083333333,0.2,0,0,0,0.343333333
8,0,0,1,0,2,0,0,0,16,0,1,5,0,0,0.016,0.008,0.02,0,0.2,0,0,0,0.1,0,0.328
7,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0.014,0.007,0.04,2,0.2,0.169,0.2,0,0,0,0.616
0,2,0,0,0,0,0,1,0,18,18,0,0,0,0,0,0,0,0,0,0.166666667,0.1,0,0,0,0.266666667
0,1,0,0,0,1,0,0,0,20,18,0,8,0,0,0,0,0,0,0.1,0.083333333,0,0,0,0,0.183333333
10,2,0,0,2,2,2,0,8,0,0,0,0,0,0,0.02,0.01,0.04,0,0.2,0.17,0.2,0.272,0,0,0.892
0,0,0,0,0,2,0,0,0,16,15,0,6,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2
10,1,1,0,3,0,0,0,7,0,0,0,0,0,0,0.02,0.01,0.06,0,0,0.085,0,0.238,0,0,0.393
0,1,1,0,0,0,1,0,0,0,21,1,0,0,0,0,0,0,0,0,0.083333333,0.1,0,0,0,0.183333333
0,0,3,1,0,0,0,0,9,16,15,0,0,0,0,0,0,0.02,0,0,0,0,0.3,0,0,0.32
0,1,0,0,2,0,0,0,0,16,21,0,7,0,0,0,0,0.04,0,0,0.083333333,0,0,0,0,0.123333333
11,0,0,0,3,0,0,1,10,0,0,0,0,0,0,0.022,0.011,0.06,0,0,0,0.1,0.340666667,0,0,0.511666667
0,0,0,2,1,0,1,0,11,0,0,0,0,0,0,0,0,0.06,0,0,0,0.1,0.366666667,0,0,0.526666667
5,2,0,1,0,0,0,0,0,21,17,0,7,0,0,0.01,0.005,0.02,0,0,0.168333333,0,0,0,0,0.193333333
0,0,0,0,3,1,0,2,11,0,19,0,0,0,0,0,0,0.06,0,0.1,0,0.2,0.366666667,0,0,0.726666667
0,2,0,2,0,0,2,0,0,20,0,2,5,0,0,0,0,0.04,0,0,0.166666667,0.2,0,0.141421356,0,0.548088023
0,0,0,0,0,0,0,1,0,17,21,1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1
0,0,3,0,0,0,0,0,7,15,0,1,7,0,0,0,0,0,0,0,0,0,0.233333333,0.14,0,0.373333333
8,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0.016,0.008,0,0,0,0,0.2,0,0,0,0.208
10,0,0,0,3,2,2,0,0,0,0,2,0,0,0,0.02,0.01,0.06,0,0.2,0,0.2,0,0,0,0.47
0,0,1,0,0,0,2,0,0,20,0,0,5,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2
0,2,0,2,0,0,1,0,0,17,0,2,0,0,0,0,0,0.04,0,0,0.166666667,0.1,0,0,0,0.306666667
0,0,2,0,0,0,0,0,5,21,16,2,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0.166666667
0,2,0,0,0,2,2,0,0,17,0,0,5,0,0,0,0,0,0,0.2,0.166666667,0.2,0,0,0,0.566666667
0,0,0,0,0,2,0,2,7,17,0,2,0,0,0,0,0,0,0,0.2,0,0.2,0.233333333,0,0,0.633333333
9,0,3,0,0,0,0,2,0,0,17,0,8,0,0,0.018,0.009,0,0,0,0,0.2,0,0,0,0.209
0,0,0,0,0,2,0,0,11,19,0,0,8,0,0,0,0,0,0,0.2,0,0,0.366666667,0,0,0.566666667
0,0,0,0,3,1,0,1,8,18,17,0,0,0,0,0,0,0.06,0,0.1,0,0.1,0.266666667,0,0,0.526666667
8,2,1,3,2,0,0,0,7,0,0,0,0,0,0,0.016,0.008,0.1,0,0,0.169333333,0,0.237066667,0,0,0.5144
0,2,2,3,0,0,0,0,0,21,0,0,0,0,0,0,0,0.06,0,0,0.166666667,0,0,0,0,0.226666667
6,1,1,0,0,0,1,0,11,0,0,2,0,0,0,0.012,0.006,0,0,0,0.084333333,0.1,0.371066667,0,0,0.5614
9,0,1,0,1,1,0,0,10,0,0,0,0,0,0,0.018,0.009,0.02,1,0.1,0,0.1,0.339333333,0,0,0.568333333
7,0,0,0,3,0,2,0,0,0,18,0,0,0,0,0.014,0.007,0.06,0,0,0,0.2,0,0,0,0.267
0,0,2,2,3,0,0,0,11,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.366666667,0,0,0.466666667
0,0,3,0,3,0,0,2,0,17,0,0,0,0,0,0,0,0.06,0,0,0,0.2,0,0,0,0.26
0,0,0,3,0,0,2,0,10,16,0,0,8,0,0,0,0,0.06,0,0,0,0.2,0.333333333,0,0,0.593333333
7,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0.014,0.007,0.06,0,0.2,0,0,0,0,0,0.267
0,2,0,0,0,0,1,1,5,0,16,0,8,0,0,0,0,0,0,0,0.166666667,0.2,0.166666667,0,0,0.533333333
0,1,0,0,3,1,0,0,11,0,0,0,7,0,0,0,0,0.06,0,0.1,0.083333333,0,0.366666667,0,0,0.61
0,0,3,3,2,0,0,0,0,21,0,1,8,0,0,0,0,0.1,0,0,0,0,0,0.16,0,0.26
0,0,0,0,0,0,0,0,0,19,17,1,7,0,0,0,0,0,0,0,0,0,0,0.14,0,0.14
7,0,2,0,0,0,0,0,8,20,0,1,5,0,0,0.014,0.007,0,0,0,0,0,0.2704,0.1,0,0.3774
0,0,0,0,3,0,0,0,0,21,20,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.06
0,0,0,0,1,0,1,1,11,0,16,0,6,0,0,0,0,0.02,0,0,0,0.2,0.366666667,0,0,0.586666667
0,0,0,0,0,0,0,0,0,20,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,2,5,0,21,0,0,0,0,0,0,0,0,0.2,0,0.2,0.166666667,0,0,0.566666667
0,2,0,0,0,0,0,0,9,16,19,0,8,0,0,0,0,0,0,0,0.166666667,0,0.3,0,0,0.466666667
0,0,1,0,0,0,0,2,0,17,17,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2
8,2,0,2,1,0,0,0,10,0,0,0,6,0,0,0.016,0.008,0.06,0,0,0.169333333,0,0.338666667,0,0,0.576
0,2,1,2,3,0,0,0,0,21,21,0,0,0,0,0,0,0.1,0,0,0.166666667,0,0,0,0,0.266666667
10,0,2,0,2,0,2,0,0,0,20,0,0,0,0,0.02,0.01,0.04,0,0,0,0.2,0,0,0,0.25
0,0,0,0,2,0,2,0,8,18,0,0,6,0,0,0,0,0.04,0,0,0,0.2,0.266666667,0,0,0.506666667
0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0,0.4,0,0,0,0.6
6,0,0,0,0,0,0,0,0,18,0,1,6,0,0,0.012,0.006,0,0,0,0,0,0,0.12,0,0.126
0,2,0,3,0,0,0,0,0,19,19,1,0,0,0,0,0,0.06,0,0,0.166666667,0,0,0,0,0.226666667
0,2,0,0,0,0,1,2,6,15,0,0,0,0,0,0,0,0,0,0,0.166666667,0.3,0.2,0,0,0.666666667
0,2,1,2,3,0,2,0,0,0,0,0,7,0,0,0,0,0.1,0,0,0.166666667,0.2,0,0,0,0.466666667
10,0,0,2,0,2,1,0,0,18,0,0,0,0,0,0.02,0.01,0.04,0,0.2,0,0.1,0,0,0,0.35
10,0,0,0,0,1,0,0,11,15,20,0,6,0,0,0.02,0.01,0,0,0.1,0,0,0.374,0,0,0.484
0,0,0,0,3,0,2,0,9,0,16,0,8,0,0,0,0,0.06,0,0,0,0.2,0.3,0,0,0.56
0,2,0,3,2,0,1,0,0,0,16,0,7,0,0,0,0,0.1,0,0,0.166666667,0.1,0,0,0,0.366666667
9,0,0,2,0,0,0,2,0,0,0,2,7,0,0,0.018,0.009,0.04,0,0,0,0.2,0,0.197989899,0,0.446989899
0,0,0,3,0,0,0,0,10,0,0,0,7,0,0,0,0,0.06,0,0,0,0,0.333333333,0,0,0.393333333
0,0,2,1,0,0,1,0,6,0,0,2,0,0,0,0,0,0.02,0,0,0,0.1,0.2,0,0,0.32
0,0,0,0,0,2,1,0,0,21,0,0,8,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0.3
9,1,0,0,2,2,0,0,11,0,0,2,0,0,0,0.018,0.009,0.04,0,0.2,0.084833333,0,0.373266667,0,0,0.7071
10,0,1,3,0,0,2,0,0,0,0,0,6,0,0,0.02,0.01,0.06,0,0,0,0.2,0,0,0,0.27
7,1,0,0,3,0,2,0,0,0,0,1,0,0,0,0.014,0.007,0.06,0,0,0.0845,0.2,0,0,0,0.3515
0,0,0,0,0,0,0,1,7,0,0,0,8,0,0,0,0,0,0,0,0,0.1,0.233333333,0,0,0.333333333
0,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0.04,0,0,0.083333333,0.2,0,0,0,0.323333333
11,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0.022,0.011,0,0,0,0,0.2,0,0,0,0.211
0,1,2,2,3,0,0,0,5,0,0,0,0,0,0,0,0,0.1,0,0,0.083333333,0,0.166666667,0,0,0.35
0,2,0,0,0,0,0,0,9,0,18,0,6,0,0,0,0,0,0,0,0.166666667,0,0.3,0,0,0.466666667
0,0,1,0,0,0,0,1,0,19,0,1,5,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0.2
0,2,0,0,0,0,2,0,0,20,17,0,0,0,0,0,0,0,0,0,0.166666667,0.2,0,0,0,0.366666667
0,1,3,0,2,0,0,0,8,0,0,1,6,0,0,0,0,0.04,0,0,0.083333333,0,0.266666667,0.12,0,0.51
0,0,0,0,1,0,0,0,7,21,0,2,8,0,0,0,0,0.02,0,0,0,0,0.233333333,0.22627417,0,0.479607503
9,0,2,0,0,2,0,1,5,0,19,0,0,0,0,0.018,0.009,0,2,0.2,0,0.3,0.169666667,0,0,0.678666667
0,2,0,0,2,0,0,0,8,17,16,0,0,0,0,0,0,0.04,0,0,0.166666667,0,0.266666667,0,0,0.473333333
6,0,0,1,0,0,0,2,0,0,16,2,0,0,0,0.012,0.006,0.02,0,0,0,0.2,0,0,0,0.226
0,0,1,0,0,0,1,2,7,0,20,1,0,0,0,0,0,0,0,0,0,0.3,0.233333333,0,0,0.533333333
0,0,0,0,0,0,1,0,6,0,17,0,8,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0.3
0,0,1,0,3,0,2,2,0,0,0,0,5,0,0,0,0,0.06,0,0,0,0.4,0,0,0,0.46
7,0,3,0,0,0,2,0,0,16,0,0,0,0,0,0.014,0.007,0,0,0,0,0.2,0,0,0,0.207
5,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0.01,0.005,0.06,0,0.1,0,0,0,0,0,0.165
0,0,0,3,2,2,1,0,0,20,0,0,0,0,0,0,0,0.1,0,0.2,0,0.1,0,0,0,0.4
0,0,0,0,2,0,1,1,8,16,0,0,0,0,0,0,0,0.04,0,0,0,0.2,0.266666667,0,0,0.506666667
7,1,0,0,1,0,0,2,7,0,0,1,0,0,0,0.014,0.007,0.02,0,0,0.0845,0.2,0.2366,0,0,0.5481
0,0,3,2,0,2,0,1,0,0,0,0,6,0,0,0,0,0.04,2,0.2,0,0.3,0,0,0,0.54
7,0,0,0,0,0,1,2,7,0,16,0,0,0,0,0.014,0.007,0,0,0,0,0.3,0.2366,0,0,0.5436
0,2,0,0,0,0,0,1,9,16,0,0,0,0,0,0,0,0,0,0,0.166666667,0.1,0.3,0,0,0.566666667
5,0,3,0,0,2,0,0,0,18,0,1,0,0,0,0.01,0.005,0,2,0.2,0,0.2,0,0,0,0.405
0,0,3,3,0,0,2,0,0,0,17,0,6,0,0,0,0,0.06,0,0,0,0.2,0,0,0,0.26
8,0,3,0,3,0,2,0,0,19,0,0,6,0,0,0.016,0.008,0.06,0,0,0,0.2,0,0,0,0.268
0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.166666667,0,0,0.366666667
0,1,0,2,0,0,2,0,7,0,0,2,8,0,0,0,0,0.04,0,0,0.083333333,0.2,0.233333333,0.22627417,0,0.782940837
8,0,1,0,0,0,0,0,0,0,17,2,6,0,0,0.016,0.008,0,0,0,0,0,0,0.169705627,0,0.177705627
9,0,0,0,2,1,0,0,0,0,16,0,5,0,0,0.018,0.009,0.04,0,0.1,0,0,0,0,0,0.149
0,2,0,0,0,0,2,1,10,20,0,0,0,0,0,0,0,0,0,0,0.166666667,0.3,0.333333333,0,0,0.8
9,0,3,0,0,0,0,0,0,19,16,0,8,0,0,0.018,0.009,0,0,0,0,0,0,0,0,0.009
0,0,0,0,0,0,0,0,0,15,21,1,8,0,0,0,0,0,0,0,0,0,0,0.16,0,0.16
0,0,0,0,0,1,0,1,5,20,16,0,0,0,0,0,0,0,0,0.1,0,0.1,0.166666667,0,0,0.366666667
7,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0.014,0.007,0,0,0,0,0,0,0,0,0.007
0,0,2,0,1,0,0,0,0,21,16,0,7,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02
0,0,0,2,0,2,0,0,0,0,0,0,5,0,0,0,0,0.04,0,0.2,0,0,0,0,0,0.24
0,0,0,0,1,0,0,1,7,17,0,0,0,0,0,0,0,0.02,0,0,0,0.1,0.233333333,0,0,0.353333333
10,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0.02,0.01,0.06,0,0,0,0.2,0,0,0,0.27
11,0,0,0,0,0,0,0,5,0,20,2,0,0,0,0.022,0.011,0,0,0,0,0,0.170333333,0,0,0.181333333
11,0,2,0,0,1,0,0,10,0,20,0,8,0,0,0.022,0.011,0,1,0.1,0,0.1,0.340666667,0,0,0.551666667
10,0,0,3,0,0,0,0,0,17,17,0,0,0,0,0.02,0.01,0.06,0,0,0,0,0,0,0,0.07
0,0,2,0,3,2,2,1,7,0,0,0,0,0,0,0,0,0.06,2,0.2,0,0.5,0.233333333,0,0,0.993333333
6,1,0,3,0,0,0,1,0,19,16,0,0,0,0,0.012,0.006,0.06,0,0,0.084333333,0.1,0,0,0,0.250333333
5,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0.01,0.005,0.08,0,0,0,0.1,0,0,0,0.185
6,0,0,0,0,0,2,1,0,20,0,2,0,0,0,0.012,0.006,0,0,0,0,0.3,0,0,0,0.306
9,1,2,0,0,2,0,1,0,0,17,0,0,0,0,0.018,0.009,0,2,0.2,0.084833333,0.3,0,0,0,0.593833333
0,0,0,0,0,0,2,2,9,0,0,0,5,0,0,0,0,0,0,0,0,0.4,0.3,0,0,0.7
0,0,2,1,0,0,2,0,5,0,0,0,5,0,0,0,0,0.02,0,0,0,0.2,0.166666667,0,0,0.386666667
0,0,2,3,2,0,2,0,11,0,0,0,0,0,0,0,0,0.1,0,0,0,0.2,0.366666667,0,0,0.666666667
6,0,0,1,0,0,0,0,7,0,20,0,8,0,0,0.012,0.006,0.02,0,0,0,0,0.236133333,0,0,0.262133333
0,0,1,2,0,0,2,0,5,0,18,1,0,0,0,0,0,0.04,0,0,0,0.2,0.166666667,0,0,0.406666667
11,0,3,1,0,0,0,0,10,16,0,2,0,0,0,0.022,0.011,0.02,0,0,0,0,0.340666667,0,0,0.371666667
11,0,0,0,0,1,0,0,0,0,15,0,6,0,0,0.022,0.011,0,0,0.1,0,0,0,0,0,0.111
0,0,0,2,2,0,0,2,5,0,20,1,0,0,0,0,0,0.08,0,0,0,0.2,0.166666667,0,0,0.446666667
0,1,1,0,0,0,2,0,11,0,20,0,0,0,0,0,0,0,0,0,0.083333333,0.2,0.366666667,0,0,0.65
0,0,1,1,0,0,0,0,0,0,16,0,8,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02
0,1,0,0,0,1,0,0,9,20,16,0,0,0,0,0,0,0,0,0.1,0.083333333,0,0.3,0,0,0.483333333
0,2,0,1,0,2,2,0,0,19,21,0,0,0,0,0,0,0.02,0,0.2,0.166666667,0.2,0,0,0,0.586666667
0,0,1,3,0,2,0,0,8,21,0,0,0,0,0,0,0,0.06,1,0.2,0,0.1,0.266666667,0,0,0.626666667
0,0,0,2,0,1,1,1,10,0,0,1,0,0,0,0,0,0.04,0,0.1,0,0.2,0.333333333,0,0,0.673333333
7,0,3,0,0,0,0,2,0,15,0,0,6,0,0,0.014,0.007,0,0,0,0,0.2,0,0,0,0.207
5,0,0,0,0,0,0,0,9,0,15,0,0,0,0,0.01,0.005,0,0,0,0,0,0.303,0,0,0.308
11,0,0,2,0,0,0,2,7,15,0,0,7,0,0,0.022,0.011,0.04,0,0,0,0.2,0.238466667,0,0,0.489466667
0,0,0,2,0,0,2,0,0,17,0,0,8,0,0,0,0,0.04,0,0,0,0.2,0,0,0,0.24
5,0,3,0,2,2,0,1,9,0,0,0,0,0,0,0.01,0.005,0.04,2,0.2,0,0.3,0.303,0,0,0.848
9,0,2,1,0,0,0,0,0,18,19,0,0,0,0,0.018,0.009,0.02,0,0,0,0,0,0,0,0.029
0,2,0,0,1,2,0,0,0,0,20,0,6,0,0,0,0,0.02,0,0.2,0.166666667,0,0,0,0,0.386666667
0,0,2,3,1,2,0,2,9,0,0,0,0,0,0,0,0,0.08,2,0.2,0,0.4,0.3,0,0,0.98
7,0,0,3,0,0,1,1,0,0,0,0,7,0,0,0.014,0.007,0.06,0,0,0,0.2,0,0,0,0.267
0,0,2,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,1,2,2,0,7,0,0,0,6,0,0,0.018,0.009,0.02,0,0.2,0,0.2,0.237533333,0,0,0.666533333
8,0,0,1,0,0,1,0,0,0,19,2,5,0,0,0.016,0.008,0.02,0,0,0,0.1,0,0.141421356,0,0.269421356
0,0,0,0,0,0,1,1,11,0,21,0,0,0,0,0,0,0,0,0,0,0.2,0.366666667,0,0,0.566666667
10,1,0,0,3,2,0,0,0,0,0,0,5,0,0,0.02,0.01,0.06,0,0.2,0.085,0,0,0,0,0.355
0,0,3,2,0,1,0,0,0,19,0,2,0,0,0,0,0,0.04,1,0.1,0,0.1,0,0,0,0.24
0,0,0,3,0,0,1,0,0,0,17,0,6,0,0,0,0,0.06,0,0,0,0.1,0,0,0,0.16
0,1,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0.083333333
0,0,0,0,0,0,0,2,0,0,20,0,5,0,0,0,0,0,0,0,0,0.2,0,0,0,0.2
7,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0.014,0.007,0,0,0,0,0,0,0,0,0.007
10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0.04,0,0,0,0,0,0,0,0.05
0,0,0,0,0,0,0,0,9,20,0,2,5,0,0,0,0,0,0,0,0,0,0.3,0.141421356,0,0.441421356
10,0,0,1,2,0,0,0,0,0,19,0,0,0,0,0.02,0.01,0.06,0,0,0,0,0,0,0,0.07
0,2,2,0,3,0,0,0,10,15,0,0,0,0,0,0,0,0.06,0,0,0.166666667,0,0.333333333,0,0,0.56
0,0,1,0,0,1,1,0,0,21,15,0,0,0,0,0,0,0,1,0.1,0,0.2,0,0,0,0.3
5,0,3,0,3,2,0,0,0,0,0,0,8,0,0,0.01,0.005,0.06,2,0.2,0,0.2,0,0,0,0.465
0,0,3,0,0,0,0,0,0,20,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,0,2,0,11,20,16,1,0,0,0,0,0,0,0,0,0,0.2,0.366666667,0,0,0.566666667
5,0,2,0,0,0,2,0,0,0,19,0,7,0,0,0.01,0.005,0,0,0,0,0.2,0,0,0,0.205
11,0,0,0,0,2,0,0,0,19,0,0,8,0,0,0.022,0.011,0,0,0.2,0,0,0,0,0,0.211
10,2,0,0,0,0,0,0,0,0,17,0,6,0,0,0.02,0.01,0,0,0,0.17,0,0,0,0,0.18
5,0,0,0,0,1,1,0,8,0,0,1,5,0,0,0.01,0.005,0,0,0.1,0,0.1,0.269333333,0.1,0,0.574333333
0,0,0,0,3,0,0,1,7,0,15,0,6,0,0,0,0,0.06,0,0,0,0.1,0.233333333,0,0,0.393333333
10,0,1,2,0,0,0,0,0,0,17,2,6,0,0,0.02,0.01,0.04,0,0,0,0,0,0.169705627,0,0.219705627
0,2,2,3,0,0,1,0,0,0,18,0,0,0,0,0,0,0.06,0,0,0.166666667,0.1,0,0,0,0.326666667
10,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0.02,0.01,0.02,0,0,0.17,0,0,0,0,0.2
0,2,0,3,0,0,1,0,6,18,0,1,0,0,0,0,0,0.06,0,0,0.166666667,0.1,0.2,0,0,0.526666667
0,0,2,0,2,0,1,0,0,0,16,0,6,0,0,0,0,0.04,0,0,0,0.1,0,0,0,0.14
0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0.2,0,0,0,0.26
5,0,0,0,0,0,0,1,7,0,18,0,7,0,0,0.01,0.005,0,0,0,0,0.1,0.235666667,0,0,0.340666667
11,0,0,0,3,0,0,2,0,16,19,0,8,0,0,0.022,0.011,0.06,0,0,0,0.2,0,0,0,0.271
0,0,0,2,0,0,0,0,7,0,15,0,6,0,0,0,0,0.04,0,0,0,0,0.233333333,0,0,0.273333333
0,2,0,0,0,0,0,0,11,0,20,2,0,0,0,0,0,0,0,0,0.166666667,0,0.366666667,0,0,0.533333333
8,1,0,0,0,2,0,0,7,0,21,0,0,0,0,0.016,0.008,0,0,0.2,0.084666667,0,0.237066667,0,0,0.529733333
7,0,0,2,0,2,0,0,0,20,0,1,7,0,0,0.014,0.007,0.04,0,0.2,0,0,0,0.14,0,0.387
0,0,1,0,2,0,2,1,0,0,18,0,0,0,0,0,0,0.04,0,0,0,0.3,0,0,0,0.34
5,0,0,1,0,2,0,0,5,15,0,0,5,0,0,0.01,0.005,0.02,0,0.2,0,0,0.168333333,0,0,0.393333333
0,0,0,0,0,0,1,1,7,0,20,2,7,0,0,0,0,0,0,0,0,0.2,0.233333333,0.197989899,0,0.631323232
0,2,0,0,0,0,0,0,8,0,16,1,8,0,0,0,0,0,0,0,0.166666667,0,0.266666667,0.16,0,0.593333333
10,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0.02,0.01,0.06,0,0,0,0,0,0,0,0.07
8,0,2,0,0,0,0,1,7,0,16,0,8,0,0,0.016,0.008,0,0,0,0,0.1,0.237066667,0,0,0.345066667
0,2,3,2,0,2,0,0,0,0,0,0,6,0,0,0,0,0.04,2,0.2,0.166666667,0.2,0,0,0,0.606666667
7,2,0,2,1,0,0,0,0,0,18,2,0,0,0,0.014,0.007,0.06,0,0,0.169,0,0,0,0,0.236
0,2,0,0,0,0,2,2,0,0,20,0,0,0,0,0,0,0,0,0,0.166666667,0.4,0,0,0,0.566666667
10,1,0,0,0,1,0,0,6,0,15,0,0,0,0,0.02,0.01,0,0,0.1,0.085,0,0.204,0,0,0.399
0,0,2,0,2,0,0,0,9,20,0,0,0,0,0,0,0,0.04,0,0,0,0,0.3,0,0,0.34
8,0,2,0,0,0,2,0,0,0,19,2,8,0,0,0.016,0.008,0,0,0,0,0.2,0,0.22627417,0,0.43427417
9,0,3,0,0,2,1,0,0,18,0,0,0,0,0,0.018,0.009,0,2,0.2,0,0.3,0,0,0,0.509
7,0,0,1,3,0,2,0,0,17,0,0,0,0,0,0.014,0.007,0.08,0,0,0,0.2,0,0,0,0.287
6,0,0,0,1,0,0,0,0,17,0,0,5,0,0,0.012,0.006,0.02,0,0,0,0,0,0,0,0.026
6,1,3,0,1,0,0,0,5,0,0,1,0,0,0,0.012,0.006,0.02,0,0,0.084333333,0,0.168666667,0,0,0.279
0,1,0,2,0,2,0,0,0,15,16,0,0,0,0,0,0,0.04,0,0.2,0.083333333,0,0,0,0,0.323333333
9,2,2,3,0,0,0,0,0,18,0,0,0,0,0,0.018,0.009,0.06,0,0,0.169666667,0,0,0,0,0.238666667
0,0,0,0,0,0,2,0,0,19,21,2,6,0,0,0,0,0,0,0,0,0.2,0,0.169705627,0,0.369705627
0,1,0,2,0,0,0,2,8,0,0,0,0,0,0,0,0,0.04,0,0,0.083333333,0.2,0.266666667,0,0,0.59
8,2,0,0,0,0,0,0,0,21,20,0,8,0,0,0.016,0.008,0,0,0,0.169333333,0,0,0,0,0.177333333
9,0,3,0,0,2,0,0,7,0,0,0,8,0,0,0.018,0.009,0,2,0.2,0,0.2,0.237533333,0,0,0.646533333
11,0,1,0,0,0,1,2,8,0,19,0,0,0,0,0.022,0.011,0,0,0,0,0.3,0.272533333,0,0,0.583533333
0,2,0,2,0,0,0,0,7,19,0,0,0,0,0,0,0,0.04,0,0,0.166666667,0,0.233333333,0,0,0.44
9,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0.018,0.009,0.02,0,0,0.169666667,0.1,0,0,0,0.298666667
7,0,0,0,0,2,0,0,8,20,21,0,0,0,0,0.014,0.007,0,0,0.2,0,0,0.2704,0,0,0.4774
8,0,0,0,0,0,0,1,0,21,17,1,6,0,0,0.016,0.008,0,0,0,0,0.1,0,0.12,0,0.228
0,0,0,0,1,0,0,0,8,18,0,0,6,0,0,0,0,0.02,0,0,0,0,0.266666667,0,0,0.286666667
0,2,0,0,0,0,0,0,0,19,15,2,6,0,0,0,0,0,0,0,0.166666667,0,0,0.169705627,0,0.336372294
0,2,0,0,0,0,0,2,6,0,17,1,0,0,0,0,0,0,0,0,0.166666667,0.2,0.2,0,0,0.566666667
6,0,0,0,3,1,2,1,9,0,0,0,0,0,0,0.012,0.006,0.06,0,0.1,0,0.3,0.3036,0,0,0.7696
0,0,0,0,0,1,0,0,10,0,0,0,5,0,0,0,0,0,0,0.1,0,0,0.333333333,0,0,0.433333333
7,2,0,0,1,0,0,2,8,15,0,0,0,0,0,0.014,0.007,0.02,0,0,0.169,0.2,0.2704,0,0,0.6664
11,0,0,2,0,0,1,0,0,0,19,2,7,0,0,0.022,0.011,0.04,0,0,0,0.1,0,0.197989899,0,0.348989899
0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.333333333,0,0,0.353333333
0,0,0,0,0,2,0,0,11,0,18,2,0,0,0,0,0,0,0,0.2,0,0,0.366666667,0,0,0.566666667
11,2,2,0,2,1,2,0,0,0,0,0,0,0,0,0.022,0.011,0.04,1,0.1,0.170333333,0.3,0,0,0,0.621333333
11,0,0,0,0,2,0,1,8,0,0,0,8,0,0,0.022,0.011,0,0,0.2,0,0.1,0.272533333,0,0,0.583533333
7,0,2,0,0,1,0,2,0,0,20,0,0,0,0,0.014,0.007,0,1,0.1,0,0.3,0,0,0,0.407
9,0,0,0,0,0,0,0,10,16,0,1,8,0,0,0.018,0.009,0,0,0,0,0,0.339333333,0.16,0,0.508333333
0,0,0,7,3,3,2,0,0,0,0,1,0,0,0,0,0,0.2,0,0.3,0,0.2,0,0,0,0.7
5,4,1,0,0,2,4,0,0,0,0,0,11,0,0,0.01,0.005,0,1,0.2,0.336666667,0.5,0,0,0,1.041666667
